time,motbus.volt,motbus.curr,motbus2.volt,motbus2.curr,motbus3.volt,motbus3.curr,motvel.motvel,motvel.vehvel,motvel2.motvel,motvel2.vehvel,motvel3.motvel,motvel3.vehvel,packvoltage_6_25.voltage,packvoltage_6_25.badData,packvoltage_6_25.segId,
1403715452000,132.256,6.004,,,,,774.973,22.3338,,,,,131.413,0,1.44792,
1403715453000,132.262,5.85704,,,,,774.888,22.3314,,,,,131.411,0,1.44866,
1403715454000,132.225,6.0743,,,,,774.416,22.3178,,,,,131.409,0,1.4494,
1403715455000,132.204,6.05927,,,,,775.614,22.3523,,,,,131.407,0,1.45015,
1403715456000,132.232,5.94221,,,,,775.643,22.3532,,,,,131.406,0,1.45089,
1403715457000,132.184,6.09679,,,,,774.968,22.3337,,,,,131.404,0,1.45164,
1403715458000,132.24,5.88321,,,,,775.942,22.3618,,,,,131.402,0,1.45238,
1403715459000,132.235,5.78734,,,,,776.001,22.3635,,,,,131.4,0,1.45313,
1403715460000,132.276,5.66622,,,,,775.977,22.3628,,,,,131.398,0,1.45387,
1403715461000,132.303,5.55547,,,,,776.441,22.3762,,,,,131.396,0,1.45461,
1403715462000,132.323,5.33036,,,,,776.45,22.3764,,,,,131.394,0,1.45536,
1403715463000,132.357,5.12614,,,,,776.278,22.3715,,,,,131.393,0,1.4561,
1403715464000,132.353,5.12643,,,,,775.436,22.3472,,,,,131.391,0,1.45685,
1403715465000,132.315,5.23196,,,,,775.513,22.3494,,,,,131.389,0,1.45759,
1403715466000,132.302,5.29816,,,,,775.312,22.3436,,,,,131.387,0,1.45833,
1403715467000,132.276,5.38748,,,,,775.1,22.3375,,,,,131.385,0,1.45908,
1403715468000,132.284,5.40829,,,,,775.418,22.3467,,,,,131.383,0,1.45982,
1403715469000,132.244,5.60652,,,,,775.491,22.3488,,,,,131.381,0,1.46057,
1403715470000,132.251,5.58279,,,,,775.432,22.3471,,,,,131.38,0,1.46131,
1403715471000,132.246,5.56912,,,,,775.404,22.3463,,,,,131.378,0,1.46205,
1403715472000,132.256,5.34768,,,,,775.474,22.3483,,,,,131.376,0,1.4628,
1403715473000,132.266,5.34313,,,,,775.426,22.3469,,,,,131.374,0,1.46354,
1403715474000,132.213,5.62024,,,,,775.512,22.3494,,,,,131.372,0,1.46429,
1403715475000,132.161,5.89735,,,,,775.598,22.3519,,,,,131.37,0,1.46503,
1403715476000,132.108,6.17445,,,,,775.684,22.3543,,,,,131.369,0,1.46577,
1403715477000,132.055,6.45156,,,,,775.77,22.3568,,,,,131.367,0,1.46652,
1403715478000,132.003,6.72867,,,,,775.857,22.3593,,,,,131.365,0,1.46726,
1403715479000,132.012,6.6156,,,,,775.933,22.3615,,,,,131.363,0,1.46801,
1403715480000,132.046,6.37363,,,,,776.33,22.373,,,,,131.361,0,1.46875,
1403715481000,132.07,6.28886,,,,,776.322,22.3727,,,,,131.359,0,1.46949,
1403715482000,132.082,6.30069,,,,,776.005,22.3636,,,,,131.357,0,1.47024,
1403715483000,132.095,6.26655,,,,,775.592,22.3517,,,,,131.356,0,1.47098,
1403715484000,132.107,6.2324,,,,,775.179,22.3398,,,,,131.354,0,1.47173,
1403715485000,132.095,6.18841,,,,,774.936,22.3328,,,,,131.352,0,1.47247,
1403715486000,132.035,6.35264,,,,,775.477,22.3484,,,,,131.35,0,1.47321,
1403715487000,132.041,6.33959,,,,,775.481,22.3485,,,,,131.348,0,1.47396,
1403715488000,132.047,6.32653,,,,,775.485,22.3486,,,,,131.346,0,1.4747,
1403715489000,132.053,6.31348,,,,,775.488,22.3487,,,,,131.345,0,1.47545,
1403715490000,132.063,6.33566,,,,,775.492,22.3488,,,,,131.343,0,1.47619,
1403715491000,132.064,6.47964,,,,,775.505,22.3492,,,,,131.341,0,1.47693,
1403715492000,132.057,6.5195,,,,,775.518,22.3496,,,,,131.339,0,1.47768,
1403715493000,132.05,6.55935,,,,,775.531,22.3499,,,,,131.337,0,1.47842,
1403715494000,132.043,6.5992,,,,,775.544,22.3503,,,,,131.335,0,1.47917,
1403715495000,132.049,6.5113,,,,,775.697,22.3547,,,,,131.333,0,1.47991,
1403715496000,132.082,6.42235,,,,,775.938,22.3617,,,,,131.332,0,1.48065,
1403715497000,132.088,6.29736,,,,,775.812,22.358,,,,,131.33,0,1.4814,
1403715498000,132.064,6.40286,,,,,775.6,22.3519,,,,,131.328,0,1.48214,
1403715499000,132.082,6.29796,,,,,775.797,22.3576,,,,,131.326,0,1.48289,
1403715500000,132.071,6.34847,,,,,775.732,22.3557,,,,,131.324,0,1.48363,
1403715501000,132.059,6.425,,,,,775.623,22.3526,,,,,131.322,0,1.48438,
1403715502000,132.1,6.27187,,,,,775.836,22.3587,,,,,131.32,0,1.48512,
1403715503000,132.128,6.08704,,,,,776.173,22.3684,,,,,131.319,0,1.48586,
1403715504000,132.16,5.86113,,,,,776.096,22.3662,,,,,131.317,0,1.48661,
1403715505000,132.2,5.65598,,,,,775.923,22.3612,,,,,131.315,0,1.48735,
1403715506000,132.199,5.61983,,,,,775.759,22.3565,,,,,131.313,0,1.4881,
1403715507000,132.213,5.69965,,,,,775.565,22.3509,,,,,131.311,0,1.48884,
1403715508000,132.214,5.6958,,,,,775.462,22.3479,,,,,131.309,0,1.48958,
1403715509000,132.179,5.80481,,,,,775.293,22.3431,,,,,131.308,0,1.49033,
1403715510000,132.166,5.83065,,,,,775.382,22.3456,,,,,131.306,0,1.49107,
1403715511000,132.16,5.93193,,,,,775.163,22.3393,,,,,131.304,0,1.49182,
1403715512000,132.145,6.16714,,,,,775.137,22.3386,,,,,131.302,0,1.49256,
1403715513000,132.135,6.22441,,,,,774.997,22.3345,,,,,131.3,0,1.4933,
1403715514000,132.124,6.33206,,,,,775.216,22.3409,,,,,131.298,0,1.49405,
1403715515000,132.115,6.40376,,,,,775.367,22.3452,,,,,131.296,0,1.49479,
1403715516000,132.137,6.3342,,,,,775.496,22.3489,,,,,131.295,0,1.49554,
1403715517000,132.121,6.43406,,,,,775.265,22.3423,,,,,131.293,0,1.49628,
1403715518000,132.095,6.53511,,,,,775.482,22.3485,,,,,131.291,0,1.49702,
1403715519000,132.109,6.45918,,,,,775.909,22.3608,,,,,131.289,0,1.49777,
1403715520000,132.138,6.51083,,,,,775.477,22.3484,,,,,131.287,0,1.49851,
1403715521000,132.086,6.61655,,,,,775.477,22.3484,,,,,131.285,0,1.49926,
1403715522000,132.096,6.49165,,,,,776.016,22.3639,,,,,131.284,0,1.5,
1403715523000,132.189,6.22809,,,,,776.321,22.3727,,,,,131.282,0,1.50074,
1403715524000,132.247,6.02191,,,,,776.328,22.3729,,,,,131.28,0,1.50149,
1403715525000,132.26,5.90532,,,,,775.995,22.3633,,,,,131.278,0,1.50223,
1403715526000,132.247,5.88896,,,,,775.77,22.3568,,,,,131.276,0,1.50298,
1403715527000,132.22,6.06548,,,,,775.224,22.3411,,,,,131.274,0,1.50372,
1403715528000,132.203,6.20871,,,,,775.196,22.3403,,,,,131.272,0,1.50446,
1403715529000,132.199,6.24175,,,,,775.438,22.3472,,,,,131.271,0,1.50521,
1403715530000,132.21,6.16975,,,,,775.692,22.3546,,,,,131.269,0,1.50595,
1403715531000,132.218,6.07916,,,,,775.942,22.3618,,,,,131.267,0,1.5067,
1403715532000,132.229,5.9161,,,,,776.064,22.3653,,,,,131.265,0,1.50744,
1403715533000,132.262,5.75353,,,,,775.97,22.3626,,,,,131.263,0,1.50818,
1403715534000,132.253,5.8501,,,,,775.598,22.3519,,,,,131.261,0,1.50893,
1403715535000,132.251,5.85519,,,,,775.511,22.3494,,,,,131.259,0,1.50967,
1403715536000,132.254,5.90191,,,,,775.519,22.3496,,,,,131.258,0,1.51042,
1403715537000,132.257,5.91473,,,,,775.391,22.3459,,,,,131.256,0,1.51116,
1403715538000,132.238,6.05907,,,,,775.075,22.3368,,,,,131.254,0,1.5119,
1403715539000,132.237,6.13738,,,,,775.318,22.3438,,,,,131.252,0,1.51265,
1403715540000,132.222,6.1866,,,,,775.043,22.3359,,,,,131.25,0,1.51339,
1403715541000,132.185,6.38434,,,,,775.099,22.3375,,,,,131.248,0,1.51414,
1403715542000,132.152,6.56159,,,,,774.775,22.3281,,,,,131.247,0,1.51488,
1403715543000,132.1,6.87366,,,,,774.634,22.3241,,,,,131.245,0,1.51563,
1403715544000,132.037,7.09457,,,,,774.883,22.3312,,,,,131.243,0,1.51637,
1403715545000,132.012,7.1987,,,,,775.628,22.3527,,,,,131.241,0,1.51711,
1403715546000,132.069,6.9082,,,,,776.238,22.3703,,,,,131.239,0,1.51786,
1403715547000,132.132,6.61538,,,,,776.58,22.3802,,,,,131.237,0,1.5186,
1403715548000,132.21,6.29949,,,,,776.855,22.3881,,,,,131.235,0,1.51935,
1403715549000,132.292,5.86361,,,,,777.141,22.3963,,,,,131.234,0,1.52009,
1403715550000,132.362,5.43194,,,,,777.2,22.398,,,,,131.232,0,1.52083,
1403715551000,132.455,4.9737,,,,,777.153,22.3967,,,,,131.23,0,1.52158,
1403715552000,132.477,4.85555,,,,,776.256,22.3708,,,,,131.228,0,1.52232,
1403715553000,132.474,4.68034,,,,,776.028,22.3643,,,,,131.226,0,1.52307,
1403715554000,132.508,4.66799,,,,,775.492,22.3488,,,,,131.224,0,1.52381,
1403715555000,132.486,4.87468,,,,,774.929,22.3326,,,,,131.222,0,1.52455,
1403715556000,132.444,5.15607,,,,,774.416,22.3178,,,,,131.221,0,1.5253,
1403715557000,132.371,5.58618,,,,,773.976,22.3051,,,,,131.219,0,1.52604,
1403715558000,132.277,5.97914,,,,,774.308,22.3147,,,,,131.217,0,1.52679,
1403715559000,132.255,6.17577,,,,,774.592,22.3229,,,,,131.215,0,1.52753,
1403715560000,132.268,6.18353,,,,,775.367,22.3452,,,,,131.213,0,1.52827,
1403715561000,132.292,6.04565,,,,,776.013,22.3638,,,,,131.211,0,1.52902,
1403715562000,132.358,5.62049,,,,,776.651,22.3822,,,,,131.21,0,1.52976,
1403715563000,132.402,5.38068,,,,,776.623,22.3814,,,,,131.208,0,1.53051,
1403715564000,132.494,5.03525,,,,,776.65,22.3822,,,,,131.206,0,1.53125,
1403715565000,132.52,4.92024,,,,,776.034,22.3644,,,,,131.204,0,1.53199,
1403715566000,132.499,4.93035,,,,,775.657,22.3536,,,,,131.202,0,1.53274,
1403715567000,132.487,5.01176,,,,,775.391,22.3459,,,,,131.2,0,1.53348,
1403715568000,132.494,5.04396,,,,,775.204,22.3405,,,,,131.198,0,1.53423,
1403715569000,132.442,5.19822,,,,,774.968,22.3337,,,,,131.197,0,1.53497,
1403715570000,132.407,5.44322,,,,,774.87,22.3309,,,,,131.195,0,1.53571,
1403715571000,132.399,5.48676,,,,,774.93,22.3326,,,,,131.193,0,1.53646,
1403715572000,132.371,5.59592,,,,,775.058,22.3363,,,,,131.191,0,1.5372,
1403715573000,132.363,5.64705,,,,,775.287,22.3429,,,,,131.189,0,1.53795,
1403715574000,132.334,5.78566,,,,,775.154,22.3391,,,,,131.187,0,1.53869,
1403715575000,132.337,5.81932,,,,,775.429,22.347,,,,,131.186,0,1.53943,
1403715576000,132.332,5.75948,,,,,775.601,22.352,,,,,131.184,0,1.54018,
1403715577000,132.38,5.64407,,,,,776.004,22.3636,,,,,131.182,0,1.54092,
1403715578000,132.397,5.5486,,,,,776.033,22.3644,,,,,131.18,0,1.54167,
1403715579000,132.41,5.443,,,,,776.113,22.3667,,,,,131.178,0,1.54241,
1403715580000,132.461,5.17641,,,,,776.314,22.3725,,,,,131.176,0,1.54315,
1403715581000,132.482,5.06502,,,,,775.968,22.3625,,,,,131.174,0,1.5439,
1403715582000,132.474,5.0579,,,,,775.56,22.3508,,,,,131.173,0,1.54464,
1403715583000,132.485,5.06107,,,,,775.503,22.3491,,,,,131.171,0,1.54539,
1403715584000,132.45,5.24645,,,,,774.978,22.334,,,,,131.169,0,1.54613,
1403715585000,132.417,5.41536,,,,,774.759,22.3277,,,,,131.167,0,1.54688,
1403715586000,132.343,5.68206,,,,,774.852,22.3304,,,,,131.165,0,1.54762,
1403715587000,132.292,5.84566,,,,,774.857,22.3305,,,,,131.163,0,1.54836,
1403715588000,132.263,6.07555,,,,,775.092,22.3373,,,,,131.161,0,1.54911,
1403715589000,132.265,6.08464,,,,,775.334,22.3443,,,,,131.16,0,1.54985,
1403715590000,132.267,6.05693,,,,,775.673,22.354,,,,,131.158,0,1.5506,
1403715591000,132.278,5.92672,,,,,776.128,22.3671,,,,,131.156,0,1.55134,
1403715592000,132.309,5.69602,,,,,776.133,22.3673,,,,,131.154,0,1.55208,
1403715593000,132.301,5.6289,,,,,775.986,22.363,,,,,131.152,0,1.55283,
1403715594000,132.306,5.53521,,,,,776.004,22.3636,,,,,131.15,0,1.55357,
1403715595000,132.343,5.39981,,,,,775.964,22.3624,,,,,131.149,0,1.55432,
1403715596000,132.37,5.23404,,,,,776.011,22.3638,,,,,131.147,0,1.55506,
1403715597000,132.365,5.22225,,,,,775.714,22.3552,,,,,131.145,0,1.5558,
1403715598000,132.35,5.25703,,,,,775.579,22.3513,,,,,131.143,0,1.55655,
1403715599000,132.306,5.36215,,,,,775.393,22.346,,,,,131.141,0,1.55729,
1403715600000,132.301,5.42833,,,,,775.417,22.3467,,,,,131.139,0,1.55804,
1403715601000,132.303,5.40113,,,,,775.405,22.3463,,,,,131.137,0,1.55878,
1403715602000,132.286,5.45729,,,,,775.39,22.3459,,,,,131.136,0,1.55952,
1403715603000,132.281,5.47637,,,,,775.737,22.3559,,,,,131.134,0,1.56027,
1403715604000,132.327,5.16075,,,,,776.152,22.3678,,,,,131.132,0,1.56101,
1403715605000,132.324,5.20645,,,,,775.444,22.3474,,,,,131.13,0,1.56176,
1403715606000,132.296,5.30764,,,,,775.405,22.3463,,,,,131.128,0,1.5625,
1403715607000,132.276,5.39064,,,,,775.289,22.343,,,,,131.126,0,1.56324,
1403715608000,132.266,5.3996,,,,,775.349,22.3447,,,,,131.124,0,1.56399,
1403715609000,132.242,5.51697,,,,,775.273,22.3425,,,,,131.123,0,1.56473,
1403715610000,132.229,5.5948,,,,,775.294,22.3431,,,,,131.121,0,1.56548,
1403715611000,132.212,5.65965,,,,,775.659,22.3536,,,,,131.119,0,1.56622,
1403715612000,132.293,5.26153,,,,,776.669,22.3827,,,,,131.117,0,1.56696,
1403715613000,132.37,4.8794,,,,,776.869,22.3885,,,,,131.115,0,1.56771,
1403715614000,132.444,4.46735,,,,,776.842,22.3877,,,,,131.113,0,1.56845,
1403715615000,132.47,4.28137,,,,,776.283,22.3716,,,,,131.112,0,1.5692,
1403715616000,132.472,4.22811,,,,,776.048,22.3648,,,,,131.11,0,1.56994,
1403715617000,132.5,4.10521,,,,,775.718,22.3553,,,,,131.108,0,1.57068,
1403715618000,132.478,4.21035,,,,,775.419,22.3467,,,,,131.106,0,1.57143,
1403715619000,132.487,4.22639,,,,,775.305,22.3434,,,,,131.104,0,1.57217,
1403715620000,132.458,4.40242,,,,,774.73,22.3269,,,,,131.102,0,1.57292,
1403715621000,132.41,4.69059,,,,,774.624,22.3238,,,,,131.1,0,1.57366,
1403715622000,132.37,4.89958,,,,,774.488,22.3199,,,,,131.099,0,1.5744,
1403715623000,132.324,5.1374,,,,,774.822,22.3295,,,,,131.097,0,1.57515,
1403715624000,132.338,5.17511,,,,,775.293,22.3431,,,,,131.095,0,1.57589,
1403715625000,132.327,5.10404,,,,,775.774,22.3569,,,,,131.093,0,1.57664,
1403715626000,132.342,5.03794,,,,,775.844,22.359,,,,,131.091,0,1.57738,
1403715627000,132.383,4.82008,,,,,776.034,22.3644,,,,,131.089,0,1.57813,
1403715628000,132.379,4.73413,,,,,775.905,22.3607,,,,,131.088,0,1.57887,
1403715629000,132.382,4.65488,,,,,775.921,22.3612,,,,,131.086,0,1.57961,
1403715630000,132.42,4.55195,,,,,775.675,22.3541,,,,,131.084,0,1.58036,
1403715631000,132.409,4.7015,,,,,775.221,22.341,,,,,131.082,0,1.5811,
1403715632000,132.374,4.85695,,,,,775.144,22.3388,,,,,131.08,0,1.58185,
1403715633000,132.356,4.93955,,,,,775.414,22.3466,,,,,131.078,0,1.58259,
1403715634000,132.359,4.8705,,,,,775.51,22.3493,,,,,131.076,0,1.58333,
1403715635000,132.373,4.90463,,,,,775.375,22.3454,,,,,131.075,0,1.58408,
1403715636000,132.372,4.88518,,,,,775.493,22.3488,,,,,131.073,0,1.58482,
1403715637000,132.357,4.98137,,,,,775.31,22.3436,,,,,131.071,0,1.58557,
1403715638000,132.315,4.99997,,,,,775.606,22.3521,,,,,131.069,0,1.58631,
1403715639000,132.329,4.93283,,,,,775.235,22.3414,,,,,131.067,0,1.58705,
1403715640000,132.29,5.06163,,,,,775.247,22.3417,,,,,131.065,0,1.5878,
1403715641000,132.31,5.12249,,,,,775.658,22.3536,,,,,131.063,0,1.58854,
1403715642000,132.357,4.98371,,,,,775.833,22.3586,,,,,131.062,0,1.58929,
1403715643000,132.356,4.83436,,,,,775.933,22.3615,,,,,131.06,0,1.59003,
1403715644000,132.334,4.94677,,,,,775.439,22.3473,,,,,131.058,0,1.59077,
1403715645000,132.326,5.01599,,,,,775.325,22.344,,,,,131.056,0,1.59152,
1403715646000,132.319,5.12828,,,,,775.499,22.349,,,,,131.054,0,1.59226,
1403715647000,132.286,5.32758,,,,,775.023,22.3353,,,,,131.052,0,1.59301,
1403715648000,132.224,5.46275,,,,,774.924,22.3324,,,,,131.051,0,1.59375,
1403715649000,132.234,5.47913,,,,,775.577,22.3512,,,,,131.049,0,1.59449,
1403715650000,132.213,5.40861,,,,,775.727,22.3556,,,,,131.047,0,1.59524,
1403715651000,132.244,5.40966,,,,,776.177,22.3686,,,,,131.045,0,1.59598,
1403715652000,132.222,5.3431,,,,,775.471,22.3482,,,,,131.043,0,1.59673,
1403715653000,132.205,5.53322,,,,,775.826,22.3584,,,,,131.041,0,1.59747,
1403715654000,132.127,5.98164,,,,,774.81,22.3291,,,,,131.039,0,1.59821,
1403715655000,132.089,6.08362,,,,,774.948,22.3331,,,,,131.038,0,1.59896,
1403715656000,132.033,6.33273,,,,,775.25,22.3418,,,,,131.036,0,1.5997,
1403715657000,132.015,6.41708,,,,,775.22,22.341,,,,,131.034,0,1.60045,
1403715658000,132.01,6.32665,,,,,775.759,22.3565,,,,,131.032,0,1.60119,
1403715659000,132.018,6.28324,,,,,775.873,22.3598,,,,,131.03,0,1.60193,
1403715660000,132.047,6.16133,,,,,775.831,22.3586,,,,,131.028,0,1.60268,
1403715661000,132.032,6.13515,,,,,775.772,22.3569,,,,,131.026,0,1.60342,
1403715662000,132.033,6.06784,,,,,775.944,22.3618,,,,,131.025,0,1.60417,
1403715663000,132.04,5.96842,,,,,776.017,22.364,,,,,131.023,0,1.60491,
1403715664000,132.061,5.80192,,,,,776.289,22.3718,,,,,131.021,0,1.60565,
1403715665000,132.05,5.90238,,,,,775.711,22.3551,,,,,131.019,0,1.6064,
1403715666000,132.087,5.79442,,,,,776.028,22.3643,,,,,131.017,0,1.60714,
1403715667000,132.072,5.79851,,,,,775.853,22.3592,,,,,131.015,0,1.60789,
1403715668000,132.071,5.71647,,,,,775.801,22.3577,,,,,131.014,0,1.60863,
1403715669000,132.086,5.64095,,,,,775.935,22.3616,,,,,131.012,0,1.60938,
1403715670000,132.128,5.54695,,,,,775.925,22.3613,,,,,131.01,0,1.61012,
1403715671000,132.115,5.55047,,,,,775.678,22.3542,,,,,131.008,0,1.61086,
1403715672000,132.115,5.58434,,,,,775.423,22.3468,,,,,131.006,0,1.61161,
1403715673000,132.102,5.63035,,,,,775.318,22.3438,,,,,131.004,0,1.61235,
1403715674000,132.071,5.79895,,,,,775.206,22.3406,,,,,131.002,0,1.6131,
1403715675000,132.056,5.91261,,,,,775.073,22.3367,,,,,131.001,0,1.61384,
1403715676000,131.979,6.15162,,,,,774.692,22.3257,,,,,130.999,0,1.61458,
1403715677000,131.872,6.70672,,,,,774.309,22.3147,,,,,130.997,0,1.61533,
1403715678000,131.817,6.97951,,,,,774.552,22.3217,,,,,130.995,0,1.61607,
1403715679000,131.749,7.23927,,,,,774.655,22.3247,,,,,130.993,0,1.61682,
1403715680000,131.794,7.17509,,,,,775.436,22.3472,,,,,130.991,0,1.61756,
1403715681000,131.825,7.04151,,,,,775.978,22.3628,,,,,130.99,0,1.6183,
1403715682000,131.798,7.05028,,,,,775.792,22.3575,,,,,130.988,0,1.61905,
1403715683000,131.847,6.82027,,,,,776.364,22.3739,,,,,130.986,0,1.61979,
1403715684000,131.844,6.74915,,,,,776.006,22.3636,,,,,130.984,0,1.62054,
1403715685000,131.856,6.81941,,,,,775.749,22.3562,,,,,130.982,0,1.62128,
1403715686000,131.839,6.79787,,,,,775.559,22.3508,,,,,130.98,0,1.62202,
1403715687000,131.826,6.95269,,,,,775.481,22.3485,,,,,130.978,0,1.62277,
1403715688000,131.848,6.79106,,,,,775.737,22.3559,,,,,130.977,0,1.62351,
1403715689000,131.832,6.82896,,,,,775.824,22.3584,,,,,130.975,0,1.62426,
1403715690000,131.836,6.80655,,,,,775.819,22.3582,,,,,130.973,0,1.625,
1403715691000,131.847,6.71713,,,,,776.006,22.3636,,,,,130.971,0,1.62574,
1403715692000,131.865,6.63562,,,,,776.004,22.3636,,,,,130.969,0,1.62649,
1403715693000,131.879,6.57339,,,,,775.81,22.358,,,,,130.967,0,1.62723,
1403715694000,131.863,6.68082,,,,,775.537,22.3501,,,,,130.965,0,1.62798,
1403715695000,131.838,6.73415,,,,,775.424,22.3468,,,,,130.964,0,1.62872,
1403715696000,131.838,6.79935,,,,,775.235,22.3414,,,,,130.962,0,1.62946,
1403715697000,131.801,7.01738,,,,,775.289,22.343,,,,,130.96,0,1.63021,
1403715698000,131.777,7.05334,,,,,775.33,22.3441,,,,,130.958,0,1.63095,
1403715699000,131.768,7.11184,,,,,775.403,22.3462,,,,,130.956,0,1.6317,
1403715700000,131.773,7.04834,,,,,775.654,22.3535,,,,,130.954,0,1.63244,
1403715701000,131.773,7.12672,,,,,775.487,22.3487,,,,,130.953,0,1.63318,
1403715702000,131.755,7.15432,,,,,775.538,22.3501,,,,,130.951,0,1.63393,
1403715703000,131.772,7.17379,,,,,775.729,22.3556,,,,,130.949,0,1.63467,
1403715704000,131.802,6.98371,,,,,776.123,22.367,,,,,130.947,0,1.63542,
1403715705000,131.847,6.87364,,,,,776.049,22.3649,,,,,130.945,0,1.63616,
1403715706000,131.851,6.81175,,,,,776.076,22.3656,,,,,130.943,0,1.6369,
1403715707000,131.805,6.88963,,,,,775.292,22.343,,,,,130.941,0,1.63765,
1403715708000,131.759,7.20906,,,,,774.898,22.3317,,,,,130.94,0,1.63839,
1403715709000,131.758,7.34792,,,,,775.17,22.3395,,,,,130.938,0,1.63914,
1403715710000,131.776,7.34757,,,,,775.478,22.3484,,,,,130.936,0,1.63988,
1403715711000,131.764,7.27727,,,,,775.843,22.3589,,,,,130.934,0,1.64063,
1403715712000,131.797,7.07591,,,,,776.101,22.3663,,,,,130.932,0,1.64137,
1403715713000,131.816,7.00557,,,,,776.213,22.3696,,,,,130.93,0,1.64211,
1403715714000,131.877,6.75016,,,,,776.447,22.3763,,,,,130.929,0,1.64286,
1403715715000,131.903,6.51543,,,,,776.472,22.377,,,,,130.927,0,1.6436,
1403715716000,131.956,6.21948,,,,,776.653,22.3823,,,,,130.925,0,1.64435,
1403715717000,132.032,5.88715,,,,,776.797,22.3864,,,,,130.923,0,1.64509,
1403715718000,132.084,5.6003,,,,,776.684,22.3832,,,,,130.921,0,1.64583,
1403715719000,132.106,5.41232,,,,,776.229,22.37,,,,,130.919,0,1.64658,
1403715720000,132.092,5.53581,,,,,775.676,22.3541,,,,,130.917,0,1.64732,
1403715721000,132.096,5.67812,,,,,775.231,22.3413,,,,,130.916,0,1.64807,
1403715722000,132.061,5.93822,,,,,774.515,22.3207,,,,,130.914,0,1.64881,
1403715723000,131.973,6.29597,,,,,774.514,22.3206,,,,,130.912,0,1.64955,
1403715724000,131.953,6.45069,,,,,774.653,22.3246,,,,,130.91,0,1.6503,
1403715725000,131.929,6.56592,,,,,775.12,22.3381,,,,,130.908,0,1.65104,
1403715726000,131.933,6.5165,,,,,775.456,22.3478,,,,,130.906,0,1.65179,
1403715727000,131.989,6.27953,,,,,776.066,22.3653,,,,,130.904,0,1.65253,
1403715728000,131.992,6.23679,,,,,775.796,22.3576,,,,,130.903,0,1.65327,
1403715729000,132.03,6.11118,,,,,775.99,22.3632,,,,,130.901,0,1.65402,
1403715730000,132.061,6.05473,,,,,775.782,22.3572,,,,,130.899,0,1.65476,
1403715731000,132.092,6.03744,,,,,775.843,22.3589,,,,,130.897,0,1.65551,
1403715732000,132.105,5.94261,,,,,775.793,22.3575,,,,,130.895,0,1.65625,
1403715733000,132.077,6.03551,,,,,775.189,22.3401,,,,,130.893,0,1.65699,
1403715734000,132.023,6.24531,,,,,775.104,22.3376,,,,,130.892,0,1.65774,
1403715735000,132.008,6.24515,,,,,775.263,22.3422,,,,,130.89,0,1.65848,
1403715736000,131.781,6.37516,,,,,775.039,22.3357,,,,,130.888,0,1.65923,
1403715737000,131.904,6.57196,,,,,775.131,22.3384,,,,,130.886,0,1.65997,
1403715738000,131.953,6.62129,,,,,775.126,22.3383,,,,,130.884,0,1.66071,
1403715739000,131.925,6.73961,,,,,775.123,22.3382,,,,,130.882,0,1.66146,
1403715740000,131.928,6.83334,,,,,775.248,22.3418,,,,,130.88,0,1.6622,
1403715741000,131.928,6.65915,,,,,775.995,22.3633,,,,,130.879,0,1.66295,
1403715742000,131.975,6.40425,,,,,776.436,22.376,,,,,130.877,0,1.66369,
1403715743000,132.044,6.03433,,,,,776.707,22.3838,,,,,130.875,0,1.66443,
1403715744000,132.093,5.71683,,,,,776.65,22.3822,,,,,130.873,0,1.66518,
1403715745000,132.115,5.68694,,,,,776.034,22.3644,,,,,130.871,0,1.66592,
1403715746000,132.098,5.79857,,,,,775.699,22.3548,,,,,130.869,0,1.66667,
1403715747000,132.034,6.25018,,,,,775.195,22.3403,,,,,130.867,0,1.66741,
1403715748000,131.944,6.76948,,,,,775.273,22.3425,,,,,130.866,0,1.66815,
1403715749000,131.806,7.45499,,,,,775.738,22.3559,,,,,130.864,0,1.6689,
1403715750000,131.705,7.99938,,,,,776.862,22.3883,,,,,130.862,0,1.66964,
1403715751000,131.637,8.31931,,,,,778.097,22.4239,,,,,130.86,0,1.67039,
1403715752000,131.602,8.56553,,,,,779.434,22.4624,,,,,130.858,0,1.67113,
1403715753000,131.551,8.67875,,,,,781.136,22.5115,,,,,130.856,0,1.67188,
1403715754000,131.6,8.4415,,,,,783.082,22.5675,,,,,130.855,0,1.67262,
1403715755000,131.55,8.59296,,,,,784.96,22.6217,,,,,130.853,0,1.67336,
1403715756000,131.484,8.85856,,,,,786.468,22.6651,,,,,130.851,0,1.67411,
1403715757000,131.453,9.05237,,,,,788.832,22.7332,,,,,130.849,0,1.67485,
1403715758000,131.413,9.20923,,,,,790.515,22.7818,,,,,130.847,0,1.6756,
1403715759000,131.407,9.13645,,,,,793.24,22.8603,,,,,130.845,0,1.67634,
1403715760000,131.366,9.44275,,,,,794.901,22.9082,,,,,130.843,0,1.67708,
1403715761000,131.298,9.65476,,,,,796.878,22.9651,,,,,130.842,0,1.67783,
1403715762000,131.266,9.77781,,,,,799.283,23.0344,,,,,130.84,0,1.67857,
1403715763000,131.277,9.68719,,,,,801.57,23.1004,,,,,130.838,0,1.67932,
1403715764000,131.25,9.75134,,,,,804.036,23.1714,,,,,130.836,0,1.68006,
1403715765000,131.24,9.64761,,,,,805.947,23.2265,,,,,130.834,0,1.6808,
1403715766000,131.262,9.54665,,,,,807.995,23.2855,,,,,130.832,0,1.68155,
